time_forced;time_non_forced
4.318258285522461;3.671548843383789
4.305134057998657;3.7184767723083496
4.285701036453247;3.7190816402435303
4.288446664810181;3.843625068664551
4.287119388580322;3.6922404766082764
4.305803537368774;3.702709913253784
4.306652784347534;3.781132459640503
4.302016019821167;3.7185089588165283
4.303487777709961;3.6967501640319824
4.304619312286377;3.687572956085205
4.3184428215026855;3.7186524868011475
4.271094083786011;3.6721298694610596
4.257087230682373;3.6872894763946533
4.320438861846924;3.703021287918091
4.2880260944366455;3.6872010231018066
4.332604885101318;3.6720519065856934
4.2698352336883545;3.781341552734375
4.272028923034668;3.6874401569366455
4.2873451709747314;3.703096389770508
4.300701856613159;3.656367301940918
4.318390607833862;3.6715025901794434
4.240808010101318;3.6755881309509277
4.287031888961792;3.6872496604919434
4.240782260894775;3.7345449924468994
4.304528713226318;3.672030210494995
4.30399751663208;3.7031028270721436
4.289753198623657;3.765928030014038
4.258010387420654;3.6564719676971436
4.272445440292358;3.6875293254852295
4.3191399574279785;3.656465530395508
4.25585412979126;3.718571901321411
4.2566540241241455;3.6876816749572754
4.271967172622681;3.687307596206665
4.27197790145874;3.7389838695526123
4.287952423095703;3.74990177154541
4.347700834274292;3.703120470046997
4.256587982177734;3.703275203704834
4.303817272186279;3.734229326248169
4.300540924072266;3.703270673751831
4.238412618637085;3.7029829025268555
4.272316217422485;3.71871018409729
4.302401304244995;3.7186293601989746
4.4288671016693115;3.6877541542053223
4.318328142166138;3.7497360706329346
4.253783941268921;3.734391689300537
4.335488319396973;3.7346622943878174
4.289013624191284;3.718693733215332
4.319843053817749;3.687485456466675
4.319483518600464;3.734520673751831
4.2555296421051025;3.6879358291625977
4.271994590759277;3.6718196868896484
4.256780385971069;3.7029058933258057
4.257992744445801;3.687546491622925
4.242192029953003;3.74009108543396
4.270645618438721;3.6878535747528076
4.351122617721558;3.7235612869262695
4.2566001415252686;3.7341935634613037
4.2845988273620605;3.7034049034118652
4.270787000656128;3.718614101409912
4.25719428062439;3.64094614982605
4.271593809127808;3.6718225479125977
4.239675283432007;3.640340566635132
4.242169618606567;3.7028963565826416
4.271265268325806;3.7562849521636963
4.270876407623291;3.687398910522461
4.335036754608154;3.671786308288574
4.224353790283203;3.796786308288574
4.303184747695923;3.687561273574829
4.272372245788574;3.703375816345215
4.3051581382751465;3.672254800796509
4.303875923156738;3.6717453002929688
4.256755113601685;3.6719627380371094
4.271902084350586;3.671816349029541
4.3067004680633545;3.750087022781372
4.225648641586304;3.656057596206665
4.304250717163086;3.7028608322143555
4.271742105484009;3.765685558319092
4.272708177566528;3.7029495239257812
4.240908145904541;3.6875643730163574
4.226521015167236;3.671520471572876
4.272858619689941;3.687443733215332
4.241514444351196;3.640249729156494
4.272847414016724;3.6871702671051025
4.290690183639526;3.7342848777770996
4.3029258251190186;3.734541177749634
4.271937847137451;3.653611898422241
4.257905960083008;3.7657158374786377
4.270568132400513;3.6722605228424072
4.32106351852417;3.70297908782959
4.2401814460754395;3.671543836593628
4.2738354206085205;3.656672239303589
4.286604881286621;3.655813694000244
4.303748846054077;3.677598714828491
4.255791902542114;3.750231981277466
4.2563793659210205;3.7183516025543213
4.304145097732544;3.7030084133148193
4.319218158721924;3.703047752380371
4.275827169418335;3.718728542327881
4.303842067718506;3.7190208435058594
4.259389638900757;3.640965700149536
4.35090708732605;3.7343053817749023
4.254307985305786;3.7029500007629395
4.274051189422607;3.70282244682312
4.272065877914429;3.765737533569336
4.271724462509155;3.6717631816864014
4.351625919342041;3.67197322845459
4.256590366363525;3.7345995903015137
4.339450120925903;3.718724012374878
4.29031229019165;3.734374523162842
4.286509037017822;3.640683889389038
4.256793737411499;3.6875202655792236
4.238591909408569;3.7500507831573486
4.349255561828613;3.734924077987671
4.2585344314575195;3.7338221073150635
4.333238840103149;3.703016757965088
4.413435935974121;3.749786376953125
4.321493625640869;3.7499630451202393
4.3192126750946045;3.7027876377105713
4.301933765411377;3.7187716960906982
4.287312269210815;3.671959161758423
4.335511684417725;3.750011444091797
4.30033540725708;3.7497847080230713
4.28439998626709;3.7345452308654785
4.351884365081787;3.797053337097168
4.366413831710815;3.671359062194824
4.34913969039917;3.7192089557647705
4.286516189575195;3.750145673751831
4.273265838623047;3.7028257846832275
4.3360841274261475;3.6870455741882324
4.2848591804504395;3.6927452087402344
4.305274963378906;3.702885866165161
4.300888538360596;3.703289031982422
4.351982355117798;3.718902826309204
4.273623704910278;3.702908992767334
4.271330833435059;3.7187540531158447
4.305494785308838;3.6874654293060303
4.2864861488342285;3.7496442794799805
4.272623300552368;3.6721115112304688
4.301657676696777;3.7343757152557373
4.256675720214844;3.7190475463867188
4.27152156829834;3.7031052112579346
4.2905097007751465;3.672051191329956
4.365849494934082;3.6876461505889893
4.256383895874023;3.7653863430023193
4.303900241851807;3.7029922008514404
4.300782918930054;3.703235149383545
4.287609338760376;3.68799090385437
4.258768081665039;3.6874053478240967
4.2420127391815186;3.687877893447876
4.242168426513672;3.7028791904449463
4.271291971206665;3.6877570152282715
4.270733833312988;3.6871652603149414
4.286682844161987;3.6562798023223877
4.241075277328491;3.765908718109131
4.270090341567993;3.6561193466186523
4.336804628372192;3.7031705379486084
4.272241115570068;3.7499630451202393
4.286986351013184;3.7183806896209717
4.255340576171875;3.711827278137207
4.271457195281982;3.6455776691436768
4.2753002643585205;3.734069585800171
4.270444869995117;3.671765089035034
4.241968393325806;3.7030906677246094
4.2569451332092285;3.718735933303833
4.255073308944702;3.6878085136413574
4.349573373794556;3.6594128608703613
4.25664496421814;3.7499749660491943
4.240062475204468;3.718996524810791
4.258280515670776;3.671837568283081
4.256332874298096;3.7033474445343018
4.224202394485474;3.6876094341278076
4.255314588546753;3.6560146808624268
4.319640398025513;3.6874454021453857
4.273465633392334;3.734482526779175
4.269465923309326;3.718824863433838
4.30168342590332;3.67210054397583
4.241305351257324;3.765178918838501
4.318307638168335;3.703303575515747
4.301597595214844;3.702911853790283
4.240395545959473;3.671779155731201
4.241689443588257;3.703356981277466
4.224245548248291;3.702859878540039
4.227660417556763;3.6721646785736084
4.256199598312378;3.671876907348633
4.23997163772583;3.6873395442962646
4.303436517715454;3.687324047088623
4.240145683288574;3.7389228343963623
4.303472518920898;3.703439712524414
4.302419662475586;3.6872198581695557
4.239771604537964;3.7498297691345215
4.2902116775512695;3.7029788494110107
4.2723329067230225;3.687563896179199
4.318447828292847;3.733017921447754
4.2694292068481445;3.7397897243499756
4.271143198013306;3.7026891708374023
4.286741018295288;3.702922821044922
4.476307153701782;3.8433916568756104
4.27133584022522;3.687790870666504
4.256260633468628;3.6875531673431396
4.271646738052368;3.6560490131378174
4.2722766399383545;3.718595027923584
4.226368188858032;3.6717193126678467
4.257476091384888;3.7185823917388916
4.256614923477173;3.7026896476745605
4.242245435714722;3.67183256149292
4.317627668380737;3.7187018394470215
4.254964113235474;3.6875479221343994
4.269399166107178;3.6775550842285156
4.2726664543151855;3.7030413150787354
4.274191856384277;3.7032344341278076
4.272479772567749;3.6763007640838623
4.2411041259765625;3.672299385070801
4.24248480796814;3.6878621578216553
4.272273778915405;3.6564078330993652
4.303630828857422;3.7186973094940186
4.353119850158691;3.719071626663208
4.239069938659668;3.672074794769287
4.302608013153076;3.687232732772827
4.351093769073486;3.6716344356536865
4.255146741867065;3.719064950942993
4.287675142288208;3.718296766281128
4.303253889083862;3.718452215194702
4.316860675811768;3.687239408493042
4.254360675811768;3.749713897705078
4.255787134170532;3.7032225131988525
4.27119779586792;3.718205213546753
4.258921146392822;3.718794584274292
4.242649078369141;3.702728033065796
4.289830446243286;3.702976703643799
4.243556261062622;3.718825578689575
4.224629878997803;3.687635898590088
4.2407708168029785;3.6716651916503906
4.285922527313232;3.702897071838379
4.302026271820068;3.7654244899749756
4.270374774932861;3.6872832775115967
4.28843092918396;3.734714984893799
4.258305549621582;3.6715729236602783
4.272067308425903;3.6875715255737305
4.270451307296753;3.7187445163726807
4.270633935928345;3.6715781688690186
4.288150310516357;3.7030158042907715
4.303179740905762;3.6870968341827393
4.24069881439209;3.7188594341278076
4.287201404571533;3.796985626220703
4.286536931991577;3.7031681537628174
4.3211729526519775;3.68723464012146
4.256012916564941;3.7968392372131348
4.274261236190796;3.6714532375335693
4.256630182266235;3.7340896129608154
4.254196882247925;3.7033848762512207
4.334203004837036;3.656217575073242
4.271498680114746;3.718479633331299
4.222228527069092;3.660447359085083
4.256087064743042;3.7500991821289062
4.299327611923218;3.6719069480895996
4.304313898086548;3.718691825866699
4.255074739456177;3.7341785430908203
4.271888971328735;3.6719870567321777
4.257477760314941;3.6716363430023193
4.238222599029541;3.656141996383667
4.271190881729126;3.656109094619751
4.226100921630859;3.7187750339508057
4.287465810775757;3.671778917312622
4.2109153270721436;3.76517391204834
4.242541074752808;3.703130006790161
4.2843732833862305;3.7031333446502686
4.286352157592773;3.718806028366089
4.273139715194702;3.6873443126678467
4.207864999771118;3.6717159748077393
4.274965524673462;3.687410593032837
4.240358352661133;3.687277317047119
4.241473436355591;3.671990394592285
4.28790545463562;3.6878139972686768
4.227221965789795;3.81219744682312
4.304191589355469;3.7343826293945312
4.318047046661377;3.7189559936523438
4.240377426147461;3.765467882156372
4.289303302764893;3.843597412109375
4.319403648376465;3.7813825607299805
4.287860155105591;3.687422275543213
4.272977113723755;3.7032077312469482
4.239071607589722;3.687396287918091
4.335070371627808;3.7189197540283203
4.241814851760864;3.734679937362671
4.238645792007446;3.687248706817627
4.323435544967651;3.703186273574829
4.255248308181763;3.6719236373901367
4.2728493213653564;3.718567132949829
4.333750247955322;3.6720850467681885
4.27138352394104;3.6716043949127197
4.272082805633545;3.656424045562744
4.240579128265381;3.6877858638763428
4.226086854934692;3.703157901763916
4.273974895477295;3.7658913135528564
4.257298469543457;3.687488317489624
4.304324388504028;3.719027042388916
4.226056337356567;3.7499258518218994
4.272202491760254;3.6874120235443115
4.3046793937683105;3.6786696910858154
4.242308855056763;3.67207407951355
4.290586948394775;3.703181266784668
4.269145965576172;3.687314987182617
4.223275899887085;3.682907819747925
4.224650144577026;3.73917818069458
4.242133378982544;3.6873879432678223
4.304204225540161;3.6875340938568115
4.241739273071289;3.718636989593506
4.2729339599609375;3.7029192447662354
4.255576848983765;3.687152862548828
4.241011142730713;3.7034146785736084
4.288277626037598;3.6715917587280273
4.273096799850464;3.656355381011963
4.290112495422363;3.718707323074341
4.256394147872925;3.765512466430664
4.287750720977783;3.702941656112671
4.3187010288238525;3.6878864765167236
4.239763975143433;3.734067678451538
4.273615121841431;3.702704429626465
4.2734386920928955;3.719001054763794
4.255049705505371;3.7036631107330322
4.2560811042785645;3.6872997283935547
4.255098819732666;3.6717348098754883
4.272049188613892;3.687452554702759
4.255389451980591;3.750053644180298
4.2558910846710205;3.6719746589660645
4.3047308921813965;3.687675714492798
4.25664496421814;3.7184555530548096
4.238881349563599;3.7028231620788574
4.318456411361694;3.6565096378326416
4.253305673599243;3.7032928466796875
4.2592175006866455;3.703153371810913
4.2098870277404785;3.6562891006469727
4.2415995597839355;3.6563940048217773
4.242591142654419;3.7014288902282715
4.211025953292847;3.687682628631592
4.275295257568359;3.7188620567321777
4.27115797996521;3.7347302436828613
4.287667989730835;3.6560792922973633
4.24061393737793;3.734473466873169
4.2294769287109375;3.7030718326568604
4.254746913909912;3.687610626220703
4.227851152420044;3.7033491134643555
4.239464044570923;3.718790292739868
4.271949291229248;3.71870756149292
4.224319934844971;3.7188141345977783
4.334646701812744;3.750213384628296
4.241332530975342;3.749955415725708
4.272467136383057;3.7188518047332764
4.2855916023254395;3.7027735710144043
4.2111732959747314;3.7184202671051025
4.272587060928345;3.687331199645996
4.306740045547485;3.687748670578003
4.337528944015503;3.7187564373016357
4.239082336425781;3.7341980934143066
4.334253787994385;3.750119686126709
4.3493218421936035;3.7190494537353516
4.286626815795898;3.703176259994507
4.270744562149048;3.7658379077911377
4.287735223770142;3.6869957447052
4.2551233768463135;3.703139305114746
4.240391492843628;3.7186315059661865
4.349920272827148;3.7189505100250244
4.288705110549927;3.6874799728393555
4.282218933105469;3.765834331512451
4.333711624145508;3.734238386154175
4.30044960975647;3.7345492839813232
4.287395477294922;3.7500057220458984
4.272073030471802;3.6720163822174072
4.270900249481201;3.6877238750457764
4.286436557769775;3.687856674194336
4.255396604537964;3.7035973072052
4.255615234375;3.6876232624053955
4.20787501335144;3.7034733295440674
4.257268905639648;3.7188167572021484
4.274028062820435;3.6565158367156982
4.350414276123047;3.702944040298462
4.223618745803833;3.687258720397949
4.259789943695068;3.7029716968536377
4.272159099578857;3.7031238079071045
4.255677700042725;3.6927223205566406
4.287907838821411;3.687300443649292
4.273587942123413;3.7029552459716797
4.225766181945801;3.6564886569976807
4.272013425827026;3.7340972423553467
4.305611610412598;3.718618869781494
4.239515066146851;3.672180652618408
4.257453441619873;3.671895742416382
4.256953954696655;3.7189693450927734
4.272246837615967;3.693554639816284
4.242304563522339;3.718515634536743
4.275060176849365;3.6874403953552246
4.240020513534546;3.7029409408569336
4.2864789962768555;3.734253168106079
4.24210524559021;3.7497572898864746
4.242965221405029;3.6876349449157715
4.287734508514404;3.6877593994140625
4.239383220672607;3.6715128421783447
4.228231191635132;3.7034289836883545
4.273042917251587;3.687556743621826
4.2417967319488525;3.7030060291290283
4.243923902511597;3.718773126602173
4.256354331970215;3.6927030086517334
4.285252094268799;3.71848464012146
4.240555286407471;3.702887535095215
4.227827548980713;3.67134428024292
4.318972587585449;3.6561856269836426
4.242622137069702;3.7505226135253906
4.224011659622192;3.703167676925659
4.270394563674927;3.702869176864624
4.209907054901123;3.6718225479125977
4.257821798324585;3.7034552097320557
4.239926338195801;3.6875009536743164
4.2877256870269775;3.6715688705444336
4.275191068649292;3.6939473152160645
4.270995616912842;3.6565325260162354
4.3187525272369385;3.70306134223938
4.209316968917847;3.7187252044677734
4.28765082359314;3.7187705039978027
4.2242491245269775;3.687431573867798
4.240936279296875;3.671675205230713
4.243913412094116;3.702738046646118
4.257540941238403;3.687415599822998
4.257509469985962;3.640775203704834
4.258606433868408;3.6876704692840576
4.241224765777588;3.7185635566711426
4.334782600402832;3.7027533054351807
4.236950397491455;3.780970335006714
4.318637132644653;3.6877403259277344
4.285223722457886;3.718942165374756
4.288412094116211;3.7031030654907227
4.32032036781311;3.687833309173584
4.255519151687622;3.671903371810913
4.273941993713379;3.687485933303833
4.306686162948608;3.6875193119049072
4.211963891983032;3.6717441082000732
4.323113918304443;3.7033987045288086
4.261349201202393;3.7287485599517822
4.27040958404541;3.70340633392334
4.224604845046997;3.6565637588500977
4.2731921672821045;3.7027981281280518
4.286383628845215;3.6874704360961914
4.227313995361328;3.6875038146972656
4.303376913070679;3.6721913814544678
4.240234375;3.7342581748962402
4.258504629135132;3.702798366546631
4.28935980796814;3.6875545978546143
4.243060827255249;3.733994960784912
4.225933313369751;3.7497963905334473
4.30590033531189;3.6876087188720703
4.240907430648804;3.7347819805145264
4.303325891494751;3.687448024749756
4.2566163539886475;3.6558167934417725
4.275270938873291;3.7030985355377197
4.285693407058716;3.724506378173828
4.332396745681763;3.7190067768096924
4.289519309997559;3.687523126602173
4.254575729370117;3.7345943450927734
4.271582126617432;3.6771271228790283
4.287982702255249;3.6716842651367188
4.2884674072265625;3.703169822692871
4.2891623973846436;3.671748161315918
4.2738847732543945;3.7034859657287598
4.25506067276001;3.7340242862701416
4.284329175949097;3.7500412464141846
4.2527759075164795;3.7034311294555664
4.288137435913086;3.734513282775879
4.270725727081299;3.7812795639038086
4.285100936889648;3.7031936645507812
4.256714344024658;3.749938488006592
4.243094205856323;3.73435378074646
4.256592512130737;3.7030465602874756
4.257056474685669;3.718949556350708
4.332967758178711;3.7187912464141846
4.256145715713501;3.7814548015594482
4.2573347091674805;3.7187230587005615
4.320324420928955;3.7187368869781494
4.273038864135742;3.687267541885376
4.287473678588867;3.6874213218688965
4.3373799324035645;3.749908208847046
4.23923134803772;3.719033718109131
4.2588255405426025;3.7189524173736572
4.270556688308716;3.671760320663452
4.256391763687134;3.702970027923584
4.243060111999512;3.719113349914551
4.272613525390625;3.718243360519409
4.30324387550354;3.7032926082611084
4.241245269775391;3.734539270401001
4.255289316177368;3.708341121673584
4.256540060043335;3.7346103191375732
4.242369651794434;3.6873297691345215
4.302870988845825;3.6717705726623535
4.2557196617126465;3.687371015548706
4.239778280258179;3.7185351848602295
4.2421159744262695;3.750119924545288
4.255393981933594;3.719078302383423
4.318638801574707;3.7188665866851807
4.268435716629028;3.750093936920166
4.258743524551392;3.687448501586914
4.286998510360718;3.6871745586395264
4.223799228668213;3.675269603729248
4.287336587905884;3.6718053817749023
4.243630647659302;3.718956232070923
4.305161476135254;3.7343499660491943
4.241783857345581;3.734140396118164
4.289277076721191;3.6874020099639893
4.296322584152222;3.6871752738952637
4.243627548217773;3.7349557876586914
4.256501913070679;3.6849894523620605
4.304664850234985;3.671499013900757
4.2563066482543945;3.6721601486206055
4.2744269371032715;3.7186601161956787
4.239766597747803;3.7503812313079834
4.25538969039917;3.718928098678589
4.273910045623779;3.7033438682556152
4.287724733352661;3.703339099884033
4.550572872161865;3.8435440063476562
4.256871938705444;3.702847480773926
4.3192737102508545;3.6874489784240723
4.258547067642212;3.734008550643921
4.225932598114014;3.73482608795166
4.241487264633179;3.6878602504730225
4.225505590438843;3.697469472885132
4.2289910316467285;3.7029776573181152
4.28869366645813;3.7184412479400635
4.2430524826049805;3.671788215637207
4.367181301116943;3.6719634532928467
4.2537314891815186;3.7031383514404297
4.239962816238403;3.671795129776001
4.303245782852173;3.6874873638153076
4.241321563720703;3.7183382511138916
4.2419328689575195;3.676485300064087
4.259796380996704;3.7032411098480225
4.256714344024658;3.687424421310425
4.210299015045166;3.718804359436035
4.2541937828063965;3.7029354572296143
4.356274843215942;3.6564643383026123
4.271826982498169;3.7341690063476562
4.270632982254028;3.734528064727783
4.272480249404907;3.7184998989105225
4.2372143268585205;3.671973705291748
4.319997072219849;3.6599576473236084
4.318016767501831;3.671945333480835
4.208500623703003;3.6719329357147217
4.241414308547974;3.702965497970581
4.256657123565674;3.655860424041748
4.351120233535767;3.671837329864502
4.2117931842803955;3.719106674194336
4.241556167602539;3.6863369941711426
4.273185729980469;3.703322649002075
4.242302894592285;3.7033040523529053
4.242737293243408;3.718658447265625
4.256988286972046;3.734534978866577
4.269513845443726;3.718769073486328
