time_forced;time_non_forced
52.01321601867676;49.32353401184082
49.9019513130188;49.42438530921936
50.27434325218201;48.059210777282715
48.11087918281555;48.69836211204529
49.02760934829712;47.84382367134094
50.90186929702759;50.9716112613678
49.643917083740234;48.42126750946045
49.43312644958496;49.599560260772705
49.06428599357605;50.140623331069946
48.94945311546326;48.57946157455444
47.06021571159363;47.765326261520386
49.852651834487915;48.43916463851929
48.25839161872864;47.44682741165161
48.453970193862915;48.14942526817322
49.61582016944885;48.252187728881836
52.04889893531799;49.14416003227234
50.66378903388977;49.45622992515564
49.28671145439148;49.82382559776306
48.166999101638794;49.102378368377686
50.095404624938965;47.98531365394592
47.99888586997986;47.0079870223999
47.03511309623718;47.19228148460388
49.42950510978699;47.461930990219116
47.023420572280884;47.49569344520569
48.16857933998108;50.92004323005676
48.851139307022095;48.175034046173096
49.61759924888611;48.86536145210266
48.7683629989624;48.90265107154846
50.061989068984985;49.03641676902771
48.58042240142822;48.2295982837677
48.622472524642944;47.13623857498169
47.19700789451599;47.203099966049194
50.760589599609375;47.92692184448242
47.05711650848389;46.233341693878174
50.12081456184387;49.143967151641846
49.22143602371216;49.424219846725464
48.43720507621765;48.814831018447876
49.60982871055603;49.67829442024231
52.012874126434326;47.87894082069397
49.19397783279419;49.40840721130371
49.28463792800903;49.51029109954834
49.37408137321472;54.27570724487305
50.07248854637146;48.983882188797
47.70444893836975;47.990447998046875
47.7706778049469;48.48160004615784
48.2465705871582;48.73348331451416
50.48658752441406;48.05945301055908
49.646042585372925;47.56556463241577
48.156067848205566;50.03780937194824
48.625056743621826;53.15676832199097
49.17785882949829;50.80376863479614
48.49587440490723;48.648964643478394
48.339789390563965;49.566434383392334
51.47122597694397;48.59825921058655
48.51010990142822;49.55745315551758
47.9595263004303;47.05936145782471
48.90046715736389;50.320504903793335
49.06632661819458;48.270954608917236
48.31132626533508;50.98551297187805
47.93470907211304;48.155781745910645
49.44011640548706;50.993189096450806
50.82618451118469;49.55337429046631
48.61909055709839;47.619614601135254
49.764748334884644;50.16277551651001
49.34225010871887;48.4509482383728
50.59613347053528;50.23330354690552
50.266984701156616;49.127877950668335
51.67748832702637;51.02482485771179
52.30005168914795;48.93888711929321
48.16189622879028;48.83601641654968
50.732696771621704;50.710787773132324
48.46586060523987;49.28942584991455
48.44693160057068;47.86385154724121
49.088414907455444;48.52871251106262
48.99248719215393;48.52181649208069
49.12129092216492;52.0283420085907
47.448492765426636;48.36812138557434
50.74793553352356;49.84904885292053
48.416707038879395;50.15748453140259
50.7005660533905;48.95051908493042
48.463255167007446;50.49110698699951
48.32192301750183;50.75730514526367
51.038713216781616;49.57249665260315
48.41118264198303;49.82336950302124
48.77496004104614;48.00992679595947
50.645610094070435;48.512548208236694
48.13424348831177;50.061418771743774
48.05891513824463;48.4005925655365
48.12467813491821;51.90207123756409
47.430487871170044;49.44279885292053
50.18000888824463;49.5565664768219
48.963244676589966;49.59078812599182
49.72144174575806;49.011067628860474
51.030208110809326;52.27040672302246
49.387081146240234;51.38969445228577
49.60927200317383;48.95220065116882
48.810537338256836;50.55555438995361
50.14934825897217;51.777817487716675
48.81026291847229;49.40207123756409
49.81691098213196;47.99601197242737
47.6005003452301;48.19720220565796
49.08301663398743;47.71537208557129
48.43152451515198;49.40221810340881
49.6089084148407;49.50239086151123
48.60992980003357;48.763144969940186
51.697731018066406;47.66383361816406
49.137261390686035;49.30987477302551
52.36780095100403;49.72394776344299
49.434659004211426;51.95124530792236
49.378851890563965;50.03933811187744
48.31582689285278;49.912975788116455
51.09444046020508;48.03914785385132
50.049983501434326;51.050926208496094
49.11590886116028;48.03703713417053
50.086634397506714;48.987913846969604
49.952956676483154;49.254740476608276
53.041589975357056;49.1976044178009
49.61180281639099;47.68975806236267
49.24247097969055;49.194748401641846
49.47405743598938;50.132875204086304
50.20813059806824;48.67643761634827
49.82529544830322;51.951719999313354
49.72761082649231;49.81358051300049
51.2764105796814;51.04827904701233
49.09466004371643;49.589614152908325
52.23971915245056;50.112438917160034
48.19848322868347;48.95369791984558
51.343989849090576;49.813690423965454
47.80426788330078;50.401259422302246
49.323492765426636;48.07888698577881
47.57293915748596;50.49985957145691
47.98859262466431;46.39671182632446
49.57767939567566;47.11388373374939
47.61672902107239;46.691551208496094
48.176063537597656;47.175208568573
48.28976798057556;48.641793727874756
50.374696016311646;47.7261266708374
48.07241916656494;47.297950983047485
48.28570914268494;46.991894245147705
47.08334922790527;47.11398506164551
53.240089893341064;48.20010733604431
47.88436794281006;48.85938096046448
50.623748779296875;46.394449949264526
47.37343072891235;47.13164758682251
48.41720700263977;47.162505865097046
47.38491415977478;50.01487612724304
47.47153878211975;46.208237171173096
46.73679852485657;48.784857511520386
47.32059383392334;49.30363631248474
47.890743017196655;50.40421009063721
49.07220196723938;49.73482298851013
48.824726819992065;48.4842963218689
49.64262318611145;49.35160303115845
50.357399702072144;47.87773013114929
49.28333330154419;49.472556352615356
51.90039038658142;48.383474826812744
49.352264404296875;47.430055141448975
47.942363262176514;46.120373010635376
46.700732946395874;46.694135904312134
47.454442739486694;47.19350266456604
47.15298557281494;47.78500771522522
48.92246651649475;46.65347194671631
47.997474670410156;48.47734761238098
48.13211464881897;47.87562870979309
49.08603239059448;50.72125554084778
48.47679948806763;50.81537914276123
48.400256633758545;50.7513473033905
48.27381253242493;48.739689350128174
48.52815914154053;49.32003617286682
50.09873032569885;47.49619722366333
50.00494050979614;47.53141140937805
47.21072459220886;47.33631706237793
48.76517629623413;47.202128887176514
46.14707326889038;47.76228165626526
48.20624589920044;46.45744013786316
48.02513670921326;47.84005856513977
50.26256036758423;46.97680878639221
47.78001570701599;49.8627245426178
50.07470440864563;48.0079231262207
46.7640917301178;47.56378960609436
47.5854389667511;49.40048670768738
49.00770688056946;48.24533653259277
48.80544686317444;48.81693387031555
48.23803448677063;48.235278606414795
48.11822867393494;48.82295870780945
47.73111844062805;51.38977599143982
49.116499185562134;47.55689477920532
48.281269550323486;46.89221382141113
49.400410175323486;47.96910619735718
48.385661125183105;48.3840537071228
48.26887655258179;48.014705181121826
49.50029182434082;46.680814266204834
46.9491012096405;48.26566553115845
49.59020948410034;47.27329730987549
46.85405087471008;47.60157322883606
47.242618560791016;48.42353868484497
47.953075647354126;49.94917154312134
48.82482862472534;50.52991795539856
48.53355693817139;49.65846300125122
47.68535375595093;49.780067920684814
49.07622265815735;48.23142385482788
48.70937514305115;48.85501790046692
49.094396114349365;49.38238883018494
46.59406280517578;47.250330448150635
46.612876892089844;49.79786133766174
46.78139090538025;46.395745277404785
47.072875022888184;50.10043454170227
46.1043746471405;47.48736381530762
48.22467374801636;50.09273290634155
49.1657440662384;48.06091284751892
48.58347010612488;47.1467399597168
48.02562069892883;49.60137319564819
50.68120455741882;48.70277953147888
46.56013607978821;47.76458740234375
48.404438495635986;47.74817728996277
48.34817433357239;48.311368227005005
50.330973863601685;47.849313497543335
50.09616446495056;47.91649675369263
47.76475501060486;47.5945041179657
47.412657737731934;47.53591775894165
47.30405306816101;48.59367084503174
48.557554721832275;48.45351767539978
46.99817872047424;46.011393547058105
47.25328040122986;52.03303337097168
49.52965497970581;47.63179612159729
49.31231188774109;51.99606442451477
47.747403144836426;48.37488508224487
50.01652002334595;48.91662263870239
49.339571475982666;48.522921323776245
53.18890023231506;47.96474266052246
48.48391652107239;47.408801555633545
52.41648888587952;47.93537473678589
48.12590789794922;48.18730616569519
46.70902442932129;47.35677433013916
47.573665380477905;49.752047538757324
46.4832603931427;46.231497287750244
46.059211015701294;47.246424198150635
47.301361322402954;48.41906929016113
46.30804371833801;49.039504051208496
48.89749360084534;48.2866644859314
48.53344488143921;48.031538248062134
47.78029179573059;47.212055921554565
47.65284562110901;51.516698122024536
47.900508642196655;48.839340686798096
48.34218406677246;48.82144093513489
48.913602352142334;48.874860763549805
49.14502263069153;48.79135060310364
49.05617356300354;46.51017880439758
48.469791889190674;47.10352420806885
46.35449934005737;47.212035179138184
47.64087224006653;46.98982334136963
47.72333335876465;47.73378038406372
48.68830442428589;48.59749388694763
48.33387517929077;48.10249328613281
49.14088749885559;48.10078740119934
47.17309236526489;46.8812894821167
50.8759970664978;47.78205156326294
48.80132341384888;49.305002212524414
47.70688033103943;50.11815333366394
48.54837727546692;51.167338132858276
48.36465358734131;48.043684244155884
47.981526136398315;51.31456756591797
48.02823233604431;47.996150493621826
49.282761573791504;48.35115122795105
48.98700404167175;48.00717258453369
47.84967637062073;48.41696810722351
47.76237368583679;47.43862223625183
45.85699105262756;47.349790811538696
47.01438903808594;50.03885221481323
47.53240609169006;47.269691467285156
47.35196280479431;50.729751110076904
46.70514702796936;48.94237780570984
49.268856048583984;50.25159788131714
48.135420083999634;48.74631333351135
48.029019355773926;49.06291842460632
48.57814002037048;47.84922671318054
47.2877779006958;50.18953013420105
49.40245175361633;47.96329188346863
47.94859051704407;50.79968237876892
49.03537082672119;46.959970235824585
50.46111607551575;48.29999852180481
49.01766324043274;48.20753860473633
48.9278085231781;47.42492198944092
48.314396381378174;48.155646085739136
48.611852169036865;48.150794982910156
45.68654775619507;47.44262218475342
47.593300342559814;48.012187480926514
47.87952399253845;48.472094774246216
51.634316205978394;47.13017964363098
46.333906173706055;48.699589252471924
49.92430019378662;47.153236389160156
49.55440425872803;49.151063442230225
50.16094660758972;50.36717104911804
47.56909894943237;49.644956827163696
48.78118944168091;46.773154497146606
48.224653005599976;48.76605010032654
48.59756374359131;48.98380255699158
48.11645817756653;51.55510449409485
48.61382865905762;47.14157843589783
48.34122562408447;48.485915422439575
47.90138053894043;47.44301152229309
47.99135637283325;48.47070574760437
48.12077593803406;46.43653082847595
49.343926429748535;46.84651184082031
47.23065376281738;47.7472665309906
49.780597448349;46.68660283088684
47.55704927444458;46.81817317008972
50.38732957839966;48.73750925064087
49.242918968200684;50.39141654968262
47.632853269577026;47.630786418914795
48.78214716911316;50.813382148742676
49.31669807434082;48.763235330581665
48.942572355270386;52.45008897781372
47.260112047195435;49.07322120666504
49.21888256072998;51.79142999649048
48.513837814331055;48.91902017593384
48.134968757629395;47.41568946838379
47.483837366104126;48.157899379730225
50.37102174758911;48.3141713142395
46.6669282913208;47.62692832946777
50.45137310028076;47.629266023635864
48.84102010726929;49.861652135849
49.63071250915527;48.29270315170288
47.27253079414368;48.212634563446045
46.89219427108765;48.62423872947693
48.79902219772339;48.79680895805359
48.41482853889465;48.82141709327698
48.81313443183899;49.94836354255676
47.73624563217163;49.21021819114685
47.55525755882263;51.19710397720337
